root,aws1,rm,0,0,4,0,0,1,0,4,9,0,0,0,3,0,9,1,0,0,5,3,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,1 
root,aws2,rm,1,0,0,6,0,1,0,5,0,0,0,7,0,0,0,5,0,0,0,6,0,0,0,5,0,0,0,7,0,0,0,6,0,0,0,6,0,1,0,5,0,0,0,5,1,0,0,6,1,0
root,vmware,rm,0,1,0,1,6,1,1,1,8,0,1,2,2,1,1,4,1,1,1,7,2,1,1,7,1,1,0,6,1,1,1,5,1,1,1,1,1,1,1,6,1,1,1,1,2,1,1,7,0,1
root,vcloud,rm,0,2,1,0,1,1,3,0,3,2,0,1,2,1,3,3,3,2,5,0,2,3,1,3,4,1,3,3,3,3,3,3,3,2,4,3,1,2,2,2,3,2,1,2,1,3,1,3,3,3

